Pollutant,Sector,Source,Fuel_Name,Year,Emission_Factor,Emissions
Carbon Dioxide as Carbon,Energy,Town gas manufacture,LPG,1981,0.0137638622417021,Emissions
Methane,Energy,Town gas manufacture,Burning oil,1981,2.37513882239271e-06,Emissions
Methane,Energy,Town gas manufacture,LPG,1981,7.9187540497954e-07,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - mobile machinery,Gas oil,1981,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - mobile machinery,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Agriculture - mobile machinery,Gas oil,1981,3.81420997086e-06,Emissions
Methane,Energy,Agriculture - mobile machinery,Petrol,1981,4.87090545812858e-05,Emissions
Nitrous Oxide,Energy,Agriculture - mobile machinery,Gas oil,1981,3.08885605745433e-06,Emissions
Nitrous Oxide,Energy,Agriculture - mobile machinery,Petrol,1981,3.36156346316672e-07,Emissions
Carbon Dioxide as Carbon,Energy,Aircraft -  military,Aviation turbine fuel,1981,0.0195716564137617,Emissions
Methane,Energy,Aircraft -  military,Aviation turbine fuel,1981,2.35087719298246e-06,Emissions
Nitrous Oxide,Energy,Aircraft -  military,Aviation turbine fuel,1981,2.27842333105491e-06,Emissions
Carbon Dioxide as Carbon,Energy,Aircraft - support vehicles,Gas oil,1981,0.020362733152123,Emissions
Methane,Energy,Aircraft - support vehicles,Gas oil,1981,3.91739427651312e-06,Emissions
Nitrous Oxide,Energy,Aircraft - support vehicles,Gas oil,1981,3.10569073535639e-06,Emissions
Carbon Dioxide as Carbon,Energy,House and garden machinery,DERV,1981,0.020046403712297,Emissions
Carbon Dioxide as Carbon,Energy,House and garden machinery,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,House and garden machinery,DERV,1981,3.67544164190298e-06,Emissions
Methane,Energy,House and garden machinery,Petrol,1981,7.10932863486521e-05,Emissions
Nitrous Oxide,Energy,House and garden machinery,DERV,1981,3.03076561216851e-06,Emissions
Nitrous Oxide,Energy,House and garden machinery,Petrol,1981,6.92499969262138e-07,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Glass - general,Limestone,1981,120.0,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Glass - general,Dolomite,1981,130.2,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Glass - general,Soda ash,1981,113.0,Emissions
Carbon Dioxide as Carbon,Energy,Industrial off-road mobile machinery,DERV,1981,0.020046403712297,Emissions
Carbon Dioxide as Carbon,Energy,Industrial off-road mobile machinery,Gas oil,1981,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Industrial off-road mobile machinery,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Industrial off-road mobile machinery,DERV,1981,3.76384256888947e-06,Emissions
Methane,Energy,Industrial off-road mobile machinery,Gas oil,1981,3.80123757426038e-06,Emissions
Methane,Energy,Industrial off-road mobile machinery,Petrol,1981,8.41532944766087e-05,Emissions
Nitrous Oxide,Energy,Industrial off-road mobile machinery,DERV,1981,3.14224799763518e-06,Emissions
Nitrous Oxide,Energy,Industrial off-road mobile machinery,Gas oil,1981,3.1734672578985e-06,Emissions
Nitrous Oxide,Energy,Industrial off-road mobile machinery,Petrol,1981,1.15280410212524e-06,Emissions
Carbon Dioxide as Carbon,Energy,Shipping - naval,Gas oil,1981,0.0204883306776643,Emissions
Methane,Energy,Shipping - naval,Gas oil,1981,7.95951482035505e-07,Emissions
Nitrous Oxide,Energy,Shipping - naval,Gas oil,1981,3.46873435836918e-06,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Bread baking,Sodium Bicarbonate,1981,0.226415094339623,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Primary aluminium production - general,Primary aluminium production,1981,450.243087065095,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Electric arc furnaces,Steel production (electric arc),1981,2.98,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - flaring,Coke oven gas,1981,0.0121467545308892,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Iron and steel - flaring,Blast furnace gas,1981,0.0694615225355583,Emissions
Methane,Energy,Upstream Oil Production - Onshore Oil Loading,Crude oil,1981,0.0494,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Basic oxygen furnaces,Dolomite,1981,128.5,Emissions
Carbon Dioxide as Carbon,Memo,Shipping - international IPCC definition,Fuel oil,1981,0.0209138593380615,Emissions
Carbon Dioxide as Carbon,Memo,Shipping - international IPCC definition,Gas oil,1981,0.0204883306776643,Emissions
Methane,Memo,Shipping - international IPCC definition,Fuel oil,1981,1.38712215298264e-06,Emissions
Methane,Memo,Shipping - international IPCC definition,Gas oil,1981,7.95951482035505e-07,Emissions
Nitrous Oxide,Memo,Shipping - international IPCC definition,Fuel oil,1981,3.6850115157273e-06,Emissions
Nitrous Oxide,Memo,Shipping - international IPCC definition,Gas oil,1981,3.46873435836918e-06,Emissions
Methane,Energy,Coal storage and transport,Deep mined coal production,1981,1.15515,Emissions
Carbon Dioxide as Carbon,Energy,Railways - intercity,Gas oil,1981,0.020362733152123,Emissions
Methane,Energy,Railways - intercity,Gas oil,1981,2.31379298995629e-05,Emissions
Nitrous Oxide,Energy,Railways - intercity,Gas oil,1981,2.83141187865154e-06,Emissions
Carbon Dioxide as Carbon,Energy,Railways - regional,Gas oil,1981,0.020362733152123,Emissions
Methane,Energy,Railways - regional,Gas oil,1981,7.73139469261527e-07,Emissions
Nitrous Oxide,Energy,Railways - regional,Gas oil,1981,2.83141187865154e-06,Emissions
Carbon Dioxide as Carbon,Energy,Railways - freight,Gas oil,1981,0.020362733152123,Emissions
Methane,Energy,Railways - freight,Gas oil,1981,5.26588879635936e-06,Emissions
Nitrous Oxide,Energy,Railways - freight,Gas oil,1981,2.83141187865154e-06,Emissions
Methane,Energy,Upstream Oil Production - Offshore Oil Loading,Crude oil,1981,0.0466,Emissions
Carbon Dioxide as Carbon,Energy,Aircraft - domestic take off and landing,Aviation spirit,1981,0.018982975408924,Emissions
Carbon Dioxide as Carbon,Energy,Aircraft - domestic take off and landing,Aviation turbine fuel,1981,0.0195716564137617,Emissions
Methane,Energy,Aircraft - domestic take off and landing,Aviation spirit,1981,5.75195097662611e-05,Emissions
Methane,Energy,Aircraft - domestic take off and landing,Aviation turbine fuel,1981,3.0900358656108e-05,Emissions
Nitrous Oxide,Energy,Aircraft - domestic take off and landing,Aviation spirit,1981,2.22543674196061e-06,Emissions
Nitrous Oxide,Energy,Aircraft - domestic take off and landing,Aviation turbine fuel,1981,2.27842333105491e-06,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Non-aerosol products - household products,Petroleum waxes,1981,160.74,Emissions
Carbon Dioxide as Carbon,Waste,Incineration - clinical waste,Clinical waste,1981,240.0,Emissions
Carbon Dioxide as Carbon,Waste,Incineration - chemical waste,Chemical waste,1981,346.392733347201,Emissions
Methane,Waste,Incineration - chemical waste,Chemical waste,1981,0.394578373590771,Emissions
Methane,Energy,Petroleum processes,Oil production,1981,0.048804889026413,Emissions
Methane,Industrial Processes and Other Product Use,Brick manufacture - Fletton,Fletton bricks,1981,0.0006789402210522,Emissions
Carbon Dioxide as Carbon,Energy,Upstream oil and gas production - combustion at gas separation plant,LPG,1981,0.0173823272946563,Emissions
Carbon Dioxide as Carbon,Energy,Upstream oil and gas production - combustion at gas separation plant,OPG,1981,0.0168,Emissions
Methane,Energy,Upstream oil and gas production - combustion at gas separation plant,LPG,1981,8.62105564554967e-06,Emissions
Methane,Energy,Upstream oil and gas production - combustion at gas separation plant,OPG,1981,8.75246865603032e-06,Emissions
Nitrous Oxide,Energy,Upstream oil and gas production - combustion at gas separation plant,LPG,1981,5.24254851952968e-06,Emissions
Nitrous Oxide,Energy,Upstream oil and gas production - combustion at gas separation plant,OPG,1981,5.32246206050049e-06,Emissions
Carbon Dioxide as Carbon,Energy,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,1981,2.688040909,Emissions
Methane,Energy,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,1981,0.1171,Emissions
Nitrous Oxide,Energy,Upstream Oil Production - Offshore Well Testing,Exploration drilling :amount of gas flared,1981,0.000356202,Emissions
Methane,Waste,Accidental fires - vehicles,Mass burnt,1981,0.005,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Chemical industry - carbon black,Carbon black capacity,1981,0.772257053291536,Emissions
Methane,Industrial Processes and Other Product Use,Chemical industry - carbon black,Carbon black capacity,1981,6e-05,Emissions
Methane,Industrial Processes and Other Product Use,Chemical industry - ethylene,Ethylene,1981,0.477683838779846,Emissions
Methane,Industrial Processes and Other Product Use,Chemical industry - methanol,Methanol,1981,0.06,Emissions
Methane,Waste,Accidental fires - dwellings,Mass burnt,1981,0.0065,Emissions
Methane,Waste,Accidental fires - other buildings,Mass burnt,1981,0.0065,Emissions
Methane,Memo,Accidental fires - vegetation,Area burnt,1981,9.42857142857143e-05,Emissions
Methane,Memo,Accidental fires - forests,Area burnt,1981,0.0003571428571428,Emissions
Methane,Memo,Accidental fires - straw,Mass burnt,1981,0.0027,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Agricultural engines,Lubricants,1981,0.0042594631924695,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Industrial engines,Lubricants,1981,0.0042594631924695,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Marine engines,Lubricants,1981,0.0042594631924695,Emissions
Carbon Dioxide as Carbon,Memo,Aircraft engines,Lubricants,1981,0.0042594631924695,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Ladle arc furnaces,Steel production (electric arc),1981,0.65,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Ladle arc furnaces,Steel production (oxygen converters),1981,0.14,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Other emissive applications of Soda Ash,Soda ash,1981,0.113207547169811,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Unknown applications of Sodium Bicarbonate,Sodium Bicarbonate,1981,0.169811320754717,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Other emissive applications of  Sodium Bicarbonate,Sodium Bicarbonate,1981,0.113207547169811,Emissions
Carbon Dioxide as Carbon,Energy,Aircraft - domestic cruise,Aviation turbine fuel,1981,0.0195716564137617,Emissions
Nitrous Oxide,Energy,Aircraft - domestic cruise,Aviation turbine fuel,1981,2.27842333105491e-06,Emissions
Carbon Dioxide as Carbon,Memo,Aircraft - international cruise,Aviation turbine fuel,1981,0.0195716564137617,Emissions
Nitrous Oxide,Memo,Aircraft - international cruise,Aviation turbine fuel,1981,2.27842333105491e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - cars - rural driving,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Road transport - cars - rural driving,Petrol,1981,2.98831396517292e-05,Emissions
Nitrous Oxide,Energy,Road transport - cars - rural driving,Petrol,1981,2.25860939228186e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - cars - rural driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - cars - rural driving,DERV,1981,7.0095410655416e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - LGVs - rural driving,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Road transport - LGVs - rural driving,Petrol,1981,2.41000128085895e-05,Emissions
Nitrous Oxide,Energy,Road transport - LGVs - rural driving,Petrol,1981,1.82151259599804e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - LGVs - rural driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - LGVs - rural driving,DERV,1981,4.27218881314346e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - buses and coaches - rural driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - buses and coaches - rural driving,DERV,1981,9.86335287409858e-06,Emissions
Nitrous Oxide,Energy,Road transport - buses and coaches - rural driving,DERV,1981,3.69875732778697e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - HGV articulated - rural driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - HGV articulated - rural driving,DERV,1981,9.03446936486575e-06,Emissions
Nitrous Oxide,Energy,Road transport - HGV articulated - rural driving,DERV,1981,3.38792601182466e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - HGV rigid - rural driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - HGV rigid - rural driving,DERV,1981,7.29827636539253e-06,Emissions
Nitrous Oxide,Energy,Road transport - HGV rigid - rural driving,DERV,1981,4.95389782451333e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - motorcycle (>50cc  4st) - rural driving,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Road transport - motorcycle (>50cc  4st) - rural driving,Petrol,1981,9.62291480744465e-05,Emissions
Nitrous Oxide,Energy,Road transport - motorcycle (>50cc  4st) - rural driving,Petrol,1981,9.6229148105808e-07,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - cars - urban driving,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Road transport - cars - urban driving,Petrol,1981,4.30544810050768e-05,Emissions
Nitrous Oxide,Energy,Road transport - cars - urban driving,Petrol,1981,1.87882752307796e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - cars - urban driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - cars - urban driving,DERV,1981,1.06601333867202e-05,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - LGVs - urban driving,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Road transport - LGVs - urban driving,Petrol,1981,2.98758064140654e-05,Emissions
Nitrous Oxide,Energy,Road transport - LGVs - urban driving,Petrol,1981,1.30373159900072e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - LGVs - urban driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - LGVs - urban driving,DERV,1981,8.68557344517792e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - buses and coaches - urban driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - buses and coaches - urban driving,DERV,1981,1.3380833694128e-05,Emissions
Nitrous Oxide,Energy,Road transport - buses and coaches - urban driving,DERV,1981,2.29385720470765e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - HGV articulated - urban driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - HGV articulated - urban driving,DERV,1981,1.38050546484727e-05,Emissions
Nitrous Oxide,Energy,Road transport - HGV articulated - urban driving,DERV,1981,2.36658079688103e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - HGV rigid - urban driving,DERV,1981,0.020046403712297,Emissions
Methane,Energy,Road transport - HGV rigid - urban driving,DERV,1981,1.51126077766387e-05,Emissions
Nitrous Oxide,Energy,Road transport - HGV rigid - urban driving,DERV,1981,3.82697055747542e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - mopeds (<50cc 2st) - urban driving,Petrol,1981,0.0191489361702128,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - mopeds (<50cc 2st) - urban driving,Lubricants,1981,0.0212973159623477,Emissions
Methane,Energy,Road transport - mopeds (<50cc 2st) - urban driving,Petrol,1981,0.0001534780894833,Emissions
Nitrous Oxide,Energy,Road transport - mopeds (<50cc 2st) - urban driving,Petrol,1981,7.00813193786434e-07,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - motorcycle (>50cc  2st) - urban driving,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Road transport - motorcycle (>50cc  2st) - urban driving,Petrol,1981,8.50218667905125e-05,Emissions
Nitrous Oxide,Energy,Road transport - motorcycle (>50cc  2st) - urban driving,Petrol,1981,1.13362489021396e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - motorcycle (>50cc  4st) - urban driving,Petrol,1981,0.0191489361702128,Emissions
Methane,Energy,Road transport - motorcycle (>50cc  4st) - urban driving,Petrol,1981,9.44811565357876e-05,Emissions
Nitrous Oxide,Energy,Road transport - motorcycle (>50cc  4st) - urban driving,Petrol,1981,9.44811565086003e-07,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - cars - motorway driving,Petrol,1981,0.0191489361702128,Emissions
